,provinceName,districtName,productName,amount
4020,KAHRAMANMARAŞ,GÖKSUN,Motorin EcoForce,8.33
4021,KAHRAMANMARAŞ,GÖKSUN,Kalorifer Yakıtı,8.42
4022,KAHRAMANMARAŞ,GÖKSUN,Fuel Oil,7.48
4023,KAHRAMANMARAŞ,GÖKSUN,Yüksek Kükürtlü Fuel Oil,6.5
4024,KAHRAMANMARAŞ,MERKEZ,Kurşunsuz Benzin 95,8.09
4025,KAHRAMANMARAŞ,MERKEZ,Gazyağı,9.35
4026,KAHRAMANMARAŞ,MERKEZ,Motorin UltraForce,8.35
4027,KAHRAMANMARAŞ,MERKEZ,Motorin EcoForce,8.32
4028,KAHRAMANMARAŞ,MERKEZ,Kalorifer Yakıtı,8.42
4029,KAHRAMANMARAŞ,MERKEZ,Fuel Oil,7.47
4030,KAHRAMANMARAŞ,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.51
4031,KAHRAMANMARAŞ,NURHAK,Kurşunsuz Benzin 95,8.11
4032,KAHRAMANMARAŞ,NURHAK,Gazyağı,9.35
4033,KAHRAMANMARAŞ,NURHAK,Motorin UltraForce,8.38
4034,KAHRAMANMARAŞ,NURHAK,Motorin EcoForce,8.35
4035,KAHRAMANMARAŞ,NURHAK,Kalorifer Yakıtı,8.42
4036,KAHRAMANMARAŞ,NURHAK,Fuel Oil,7.5
4037,KAHRAMANMARAŞ,NURHAK,Yüksek Kükürtlü Fuel Oil,6.51
4038,KAHRAMANMARAŞ,ONİKİŞUBAT,Kurşunsuz Benzin 95,8.09
4039,KAHRAMANMARAŞ,ONİKİŞUBAT,Gazyağı,9.35
4040,KAHRAMANMARAŞ,ONİKİŞUBAT,Motorin UltraForce,8.35
4041,KAHRAMANMARAŞ,ONİKİŞUBAT,Motorin EcoForce,8.32
4042,KAHRAMANMARAŞ,ONİKİŞUBAT,Kalorifer Yakıtı,8.42
4043,KAHRAMANMARAŞ,ONİKİŞUBAT,Fuel Oil,7.47
4044,KAHRAMANMARAŞ,ONİKİŞUBAT,Yüksek Kükürtlü Fuel Oil,6.51
4045,KAHRAMANMARAŞ,PAZARCIK,Kurşunsuz Benzin 95,8.1
4046,KAHRAMANMARAŞ,PAZARCIK,Gazyağı,9.35
4047,KAHRAMANMARAŞ,PAZARCIK,Motorin UltraForce,8.36
4048,KAHRAMANMARAŞ,PAZARCIK,Motorin EcoForce,8.33
4049,KAHRAMANMARAŞ,PAZARCIK,Kalorifer Yakıtı,8.44
4050,KAHRAMANMARAŞ,PAZARCIK,Fuel Oil,7.48
4051,KAHRAMANMARAŞ,PAZARCIK,Yüksek Kükürtlü Fuel Oil,6.51
4052,KAHRAMANMARAŞ,TÜRKOĞLU,Kurşunsuz Benzin 95,8.09
4053,KAHRAMANMARAŞ,TÜRKOĞLU,Gazyağı,9.35
4054,KAHRAMANMARAŞ,TÜRKOĞLU,Motorin UltraForce,8.35
4055,KAHRAMANMARAŞ,TÜRKOĞLU,Motorin EcoForce,8.32
4056,KAHRAMANMARAŞ,TÜRKOĞLU,Kalorifer Yakıtı,8.43
4057,KAHRAMANMARAŞ,TÜRKOĞLU,Fuel Oil,7.47
4058,KAHRAMANMARAŞ,TÜRKOĞLU,Yüksek Kükürtlü Fuel Oil,6.51
4059,MARDİN,ARTUKLU,Kurşunsuz Benzin 95,8.23
4060,MARDİN,ARTUKLU,Gazyağı,9.4
4061,MARDİN,ARTUKLU,Motorin UltraForce,8.49
4062,MARDİN,ARTUKLU,Motorin EcoForce,8.46
4063,MARDİN,ARTUKLU,Kalorifer Yakıtı,8.47
4064,MARDİN,ARTUKLU,Fuel Oil,7.53
4065,MARDİN,ARTUKLU,Yüksek Kükürtlü Fuel Oil,6.55
4066,MARDİN,DARGEÇİT,Kurşunsuz Benzin 95,8.24
4067,MARDİN,DARGEÇİT,Gazyağı,9.41
4068,MARDİN,DARGEÇİT,Motorin UltraForce,8.5
4069,MARDİN,DARGEÇİT,Motorin EcoForce,8.47
4070,MARDİN,DARGEÇİT,Kalorifer Yakıtı,8.48
4071,MARDİN,DARGEÇİT,Fuel Oil,7.55
4072,MARDİN,DARGEÇİT,Yüksek Kükürtlü Fuel Oil,6.56
4073,MARDİN,DERİK,Kurşunsuz Benzin 95,8.21
4074,MARDİN,DERİK,Gazyağı,9.4
4075,MARDİN,DERİK,Motorin UltraForce,8.48
4076,MARDİN,DERİK,Motorin EcoForce,8.45
4077,MARDİN,DERİK,Kalorifer Yakıtı,8.47
4078,MARDİN,DERİK,Fuel Oil,7.53
4079,MARDİN,DERİK,Yüksek Kükürtlü Fuel Oil,6.55
4080,MARDİN,KIZILTEPE,Kurşunsuz Benzin 95,8.22
4081,MARDİN,KIZILTEPE,Gazyağı,9.4
4082,MARDİN,KIZILTEPE,Motorin UltraForce,8.49
4083,MARDİN,KIZILTEPE,Motorin EcoForce,8.46
4084,MARDİN,KIZILTEPE,Kalorifer Yakıtı,8.47
4085,MARDİN,KIZILTEPE,Fuel Oil,7.53
4086,MARDİN,KIZILTEPE,Yüksek Kükürtlü Fuel Oil,6.55
4087,MARDİN,MAZIDAĞI,Kurşunsuz Benzin 95,8.23
4088,MARDİN,MAZIDAĞI,Gazyağı,9.4
4089,MARDİN,MAZIDAĞI,Motorin UltraForce,8.49
4090,MARDİN,MAZIDAĞI,Motorin EcoForce,8.46
4091,MARDİN,MAZIDAĞI,Kalorifer Yakıtı,8.47
4092,MARDİN,MAZIDAĞI,Fuel Oil,7.53
4093,MARDİN,MAZIDAĞI,Yüksek Kükürtlü Fuel Oil,6.55
4094,MARDİN,MERKEZ,Kurşunsuz Benzin 95,8.23
4095,MARDİN,MERKEZ,Gazyağı,9.4
4096,MARDİN,MERKEZ,Motorin UltraForce,8.49
4097,MARDİN,MERKEZ,Motorin EcoForce,8.46
4098,MARDİN,MERKEZ,Kalorifer Yakıtı,8.47
4099,MARDİN,MERKEZ,Fuel Oil,7.53
4100,MARDİN,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.55
4101,MARDİN,MİDYAT,Kurşunsuz Benzin 95,8.24
4102,MARDİN,MİDYAT,Gazyağı,9.41
4103,MARDİN,MİDYAT,Motorin UltraForce,8.5
4104,MARDİN,MİDYAT,Motorin EcoForce,8.47
4105,MARDİN,MİDYAT,Kalorifer Yakıtı,8.48
4106,MARDİN,MİDYAT,Fuel Oil,7.54
4107,MARDİN,MİDYAT,Yüksek Kükürtlü Fuel Oil,6.56
4108,MARDİN,NUSAYBİN,Kurşunsuz Benzin 95,8.24
4109,MARDİN,NUSAYBİN,Gazyağı,9.4
4110,MARDİN,NUSAYBİN,Motorin UltraForce,8.49
4111,MARDİN,NUSAYBİN,Motorin EcoForce,8.46
4112,MARDİN,NUSAYBİN,Kalorifer Yakıtı,8.47
4113,MARDİN,NUSAYBİN,Fuel Oil,7.46
4114,MARDİN,NUSAYBİN,Yüksek Kükürtlü Fuel Oil,6.55
4115,MARDİN,ÖMERLİ,Kurşunsuz Benzin 95,8.23
4116,MARDİN,ÖMERLİ,Gazyağı,9.4
4117,MARDİN,ÖMERLİ,Motorin UltraForce,8.49
4118,MARDİN,ÖMERLİ,Motorin EcoForce,8.46
4119,MARDİN,ÖMERLİ,Kalorifer Yakıtı,8.47
4120,MARDİN,ÖMERLİ,Fuel Oil,7.54
4121,MARDİN,ÖMERLİ,Yüksek Kükürtlü Fuel Oil,6.55
4122,MARDİN,SAVUR,Kurşunsuz Benzin 95,8.24
4123,MARDİN,SAVUR,Gazyağı,9.4
4124,MARDİN,SAVUR,Motorin UltraForce,8.5
4125,MARDİN,SAVUR,Motorin EcoForce,8.47
4126,MARDİN,SAVUR,Kalorifer Yakıtı,8.47
4127,MARDİN,SAVUR,Fuel Oil,7.54
4128,MARDİN,SAVUR,Yüksek Kükürtlü Fuel Oil,6.55
4129,MARDİN,YEŞİLLİ,Kurşunsuz Benzin 95,8.23
4130,MARDİN,YEŞİLLİ,Gazyağı,9.4
4131,MARDİN,YEŞİLLİ,Motorin UltraForce,8.49
4132,MARDİN,YEŞİLLİ,Motorin EcoForce,8.46
4133,MARDİN,YEŞİLLİ,Kalorifer Yakıtı,8.47
4134,MARDİN,YEŞİLLİ,Fuel Oil,7.54
4135,MARDİN,YEŞİLLİ,Yüksek Kükürtlü Fuel Oil,6.55
4136,MUĞLA,BODRUM,Kurşunsuz Benzin 95,8.08
4137,MUĞLA,BODRUM,Gazyağı,9.3
4138,MUĞLA,BODRUM,Motorin UltraForce,8.35
4139,MUĞLA,BODRUM,Motorin EcoForce,8.32
4140,MUĞLA,BODRUM,Kalorifer Yakıtı,8.36
4141,MUĞLA,BODRUM,Fuel Oil,7.32
4142,MUĞLA,BODRUM,Yüksek Kükürtlü Fuel Oil,6.54
4143,MUĞLA,DALAMAN,Kurşunsuz Benzin 95,8.09
4144,MUĞLA,DALAMAN,Gazyağı,9.29
4145,MUĞLA,DALAMAN,Motorin UltraForce,8.37
4146,MUĞLA,DALAMAN,Motorin EcoForce,8.34
4147,MUĞLA,DALAMAN,Kalorifer Yakıtı,8.36
4148,MUĞLA,DALAMAN,Fuel Oil,7.33
4149,MUĞLA,DALAMAN,Yüksek Kükürtlü Fuel Oil,6.53
4150,MUĞLA,DATÇA,Kurşunsuz Benzin 95,8.09
4151,MUĞLA,DATÇA,Gazyağı,9.3
4152,MUĞLA,DATÇA,Motorin UltraForce,8.37
4153,MUĞLA,DATÇA,Motorin EcoForce,8.34
4154,MUĞLA,DATÇA,Kalorifer Yakıtı,8.36
4155,MUĞLA,DATÇA,Fuel Oil,7.34
4156,MUĞLA,DATÇA,Yüksek Kükürtlü Fuel Oil,6.54
4157,MUĞLA,FETHİYE,Kurşunsuz Benzin 95,8.15
4158,MUĞLA,FETHİYE,Gazyağı,9.29
4159,MUĞLA,FETHİYE,Motorin UltraForce,8.45
4160,MUĞLA,FETHİYE,Motorin EcoForce,8.42
4161,MUĞLA,FETHİYE,Kalorifer Yakıtı,8.37
4162,MUĞLA,FETHİYE,Fuel Oil,7.34
4163,MUĞLA,FETHİYE,Yüksek Kükürtlü Fuel Oil,6.53
4164,MUĞLA,KAVAKLIDERE,Kurşunsuz Benzin 95,8.07
4165,MUĞLA,KAVAKLIDERE,Gazyağı,9.29
4166,MUĞLA,KAVAKLIDERE,Motorin UltraForce,8.34
4167,MUĞLA,KAVAKLIDERE,Motorin EcoForce,8.31
4168,MUĞLA,KAVAKLIDERE,Kalorifer Yakıtı,8.36
4169,MUĞLA,KAVAKLIDERE,Fuel Oil,7.31
4170,MUĞLA,KAVAKLIDERE,Yüksek Kükürtlü Fuel Oil,6.53
4171,MUĞLA,KÖYCEĞİZ,Kurşunsuz Benzin 95,8.08
4172,MUĞLA,KÖYCEĞİZ,Gazyağı,9.29
4173,MUĞLA,KÖYCEĞİZ,Motorin UltraForce,8.36
4174,MUĞLA,KÖYCEĞİZ,Motorin EcoForce,8.33
4175,MUĞLA,KÖYCEĞİZ,Kalorifer Yakıtı,8.36
4176,MUĞLA,KÖYCEĞİZ,Fuel Oil,7.33
4177,MUĞLA,KÖYCEĞİZ,Yüksek Kükürtlü Fuel Oil,6.53
4178,MUĞLA,MARMARİS,Kurşunsuz Benzin 95,8.08
4179,MUĞLA,MARMARİS,Gazyağı,9.29
4180,MUĞLA,MARMARİS,Motorin UltraForce,8.36
4181,MUĞLA,MARMARİS,Motorin EcoForce,8.33
4182,MUĞLA,MARMARİS,Kalorifer Yakıtı,8.36
4183,MUĞLA,MARMARİS,Fuel Oil,7.33
4184,MUĞLA,MARMARİS,Yüksek Kükürtlü Fuel Oil,6.53
4185,MUĞLA,MENTEŞE,Kurşunsuz Benzin 95,8.07
4186,MUĞLA,MENTEŞE,Gazyağı,9.29
4187,MUĞLA,MENTEŞE,Motorin UltraForce,8.34
4188,MUĞLA,MENTEŞE,Motorin EcoForce,8.31
4189,MUĞLA,MENTEŞE,Kalorifer Yakıtı,8.36
4190,MUĞLA,MENTEŞE,Fuel Oil,7.41
4191,MUĞLA,MENTEŞE,Yüksek Kükürtlü Fuel Oil,6.53
4192,MUĞLA,MERKEZ,Kurşunsuz Benzin 95,8.07
4193,MUĞLA,MERKEZ,Gazyağı,9.29
4194,MUĞLA,MERKEZ,Motorin UltraForce,8.34
4195,MUĞLA,MERKEZ,Motorin EcoForce,8.31
4196,MUĞLA,MERKEZ,Kalorifer Yakıtı,8.36
4197,MUĞLA,MERKEZ,Fuel Oil,7.41
4198,MUĞLA,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.53
4199,MUĞLA,MİLAS,Kurşunsuz Benzin 95,8.07
4200,MUĞLA,MİLAS,Gazyağı,9.29
4201,MUĞLA,MİLAS,Motorin UltraForce,8.34
4202,MUĞLA,MİLAS,Motorin EcoForce,8.31
4203,MUĞLA,MİLAS,Kalorifer Yakıtı,8.35
4204,MUĞLA,MİLAS,Fuel Oil,7.31
4205,MUĞLA,MİLAS,Yüksek Kükürtlü Fuel Oil,6.53
4206,MUĞLA,ORTACA,Kurşunsuz Benzin 95,8.1
4207,MUĞLA,ORTACA,Gazyağı,9.29
4208,MUĞLA,ORTACA,Motorin UltraForce,8.37
4209,MUĞLA,ORTACA,Motorin EcoForce,8.34
4210,MUĞLA,ORTACA,Kalorifer Yakıtı,8.36
4211,MUĞLA,ORTACA,Fuel Oil,7.33
4212,MUĞLA,ORTACA,Yüksek Kükürtlü Fuel Oil,6.53
4213,MUĞLA,SEYDİKEMER,Kurşunsuz Benzin 95,8.15
4214,MUĞLA,SEYDİKEMER,Gazyağı,9.29
4215,MUĞLA,SEYDİKEMER,Motorin UltraForce,8.45
4216,MUĞLA,SEYDİKEMER,Motorin EcoForce,8.42
4217,MUĞLA,SEYDİKEMER,Kalorifer Yakıtı,8.37
4218,MUĞLA,SEYDİKEMER,Fuel Oil,7.34
4219,MUĞLA,SEYDİKEMER,Yüksek Kükürtlü Fuel Oil,6.53
4220,MUĞLA,ULA,Kurşunsuz Benzin 95,8.08
4221,MUĞLA,ULA,Gazyağı,9.29
4222,MUĞLA,ULA,Motorin UltraForce,8.35
4223,MUĞLA,ULA,Motorin EcoForce,8.32
4224,MUĞLA,ULA,Kalorifer Yakıtı,8.36
4225,MUĞLA,ULA,Fuel Oil,7.32
4226,MUĞLA,ULA,Yüksek Kükürtlü Fuel Oil,6.53
4227,MUĞLA,YATAĞAN,Kurşunsuz Benzin 95,8.07
4228,MUĞLA,YATAĞAN,Gazyağı,9.29
4229,MUĞLA,YATAĞAN,Motorin UltraForce,8.34
4230,MUĞLA,YATAĞAN,Motorin EcoForce,8.31
4231,MUĞLA,YATAĞAN,Kalorifer Yakıtı,8.35
4232,MUĞLA,YATAĞAN,Fuel Oil,7.31
4233,MUĞLA,YATAĞAN,Yüksek Kükürtlü Fuel Oil,6.53
4234,MUŞ,BULANIK,Kurşunsuz Benzin 95,8.25
4235,MUŞ,BULANIK,Gazyağı,9.4
4236,MUŞ,BULANIK,Motorin UltraForce,8.52
4237,MUŞ,BULANIK,Motorin EcoForce,8.49
4238,MUŞ,BULANIK,Kalorifer Yakıtı,8.46
4239,MUŞ,BULANIK,Fuel Oil,7.57
4240,MUŞ,BULANIK,Yüksek Kükürtlü Fuel Oil,6.56
4241,MUŞ,KORKUT,Kurşunsuz Benzin 95,8.25
4242,MUŞ,KORKUT,Gazyağı,9.4
4243,MUŞ,KORKUT,Motorin UltraForce,8.51
4244,MUŞ,KORKUT,Motorin EcoForce,8.48
4245,MUŞ,KORKUT,Kalorifer Yakıtı,8.46
4246,MUŞ,KORKUT,Fuel Oil,7.57
4247,MUŞ,KORKUT,Yüksek Kükürtlü Fuel Oil,6.56
4248,MUŞ,MALAZGİRT,Kurşunsuz Benzin 95,8.26
4249,MUŞ,MALAZGİRT,Gazyağı,9.4
4250,MUŞ,MALAZGİRT,Motorin UltraForce,8.52
4251,MUŞ,MALAZGİRT,Motorin EcoForce,8.49
4252,MUŞ,MALAZGİRT,Kalorifer Yakıtı,8.46
4253,MUŞ,MALAZGİRT,Fuel Oil,7.57
4254,MUŞ,MALAZGİRT,Yüksek Kükürtlü Fuel Oil,6.56
4255,MUŞ,MERKEZ,Kurşunsuz Benzin 95,8.25
4256,MUŞ,MERKEZ,Gazyağı,9.4
4257,MUŞ,MERKEZ,Motorin UltraForce,8.51
4258,MUŞ,MERKEZ,Motorin EcoForce,8.48
4259,MUŞ,MERKEZ,Kalorifer Yakıtı,8.46
4260,MUŞ,MERKEZ,Fuel Oil,7.57
4261,MUŞ,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.56
4262,MUŞ,VARTO,Kurşunsuz Benzin 95,8.26
4263,MUŞ,VARTO,Gazyağı,9.39
4264,MUŞ,VARTO,Motorin UltraForce,8.52
4265,MUŞ,VARTO,Motorin EcoForce,8.49
4266,MUŞ,VARTO,Kalorifer Yakıtı,8.45
4267,MUŞ,VARTO,Fuel Oil,7.58
4268,MUŞ,VARTO,Yüksek Kükürtlü Fuel Oil,6.55
4269,NEVŞEHİR,ACIGÖL,Kurşunsuz Benzin 95,8.1
4270,NEVŞEHİR,ACIGÖL,Gazyağı,9.3
4271,NEVŞEHİR,ACIGÖL,Motorin UltraForce,8.36
4272,NEVŞEHİR,ACIGÖL,Motorin EcoForce,8.33
4273,NEVŞEHİR,ACIGÖL,Kalorifer Yakıtı,8.39
4274,NEVŞEHİR,ACIGÖL,Fuel Oil,7.49
4275,NEVŞEHİR,ACIGÖL,Yüksek Kükürtlü Fuel Oil,6.48
4276,NEVŞEHİR,AVANOS,Kurşunsuz Benzin 95,8.1
4277,NEVŞEHİR,AVANOS,Gazyağı,9.3
4278,NEVŞEHİR,AVANOS,Motorin UltraForce,8.36
4279,NEVŞEHİR,AVANOS,Motorin EcoForce,8.33
4280,NEVŞEHİR,AVANOS,Kalorifer Yakıtı,8.39
4281,NEVŞEHİR,AVANOS,Fuel Oil,7.49
4282,NEVŞEHİR,AVANOS,Yüksek Kükürtlü Fuel Oil,6.48
4283,NEVŞEHİR,DERİNKUYU,Kurşunsuz Benzin 95,8.09
4284,NEVŞEHİR,DERİNKUYU,Gazyağı,9.3
4285,NEVŞEHİR,DERİNKUYU,Motorin UltraForce,8.35
4286,NEVŞEHİR,DERİNKUYU,Motorin EcoForce,8.32
4287,NEVŞEHİR,DERİNKUYU,Kalorifer Yakıtı,8.4
4288,NEVŞEHİR,DERİNKUYU,Fuel Oil,7.49
4289,NEVŞEHİR,DERİNKUYU,Yüksek Kükürtlü Fuel Oil,6.48
4290,NEVŞEHİR,GÜLŞEHİR,Kurşunsuz Benzin 95,8.1
4291,NEVŞEHİR,GÜLŞEHİR,Gazyağı,9.3
4292,NEVŞEHİR,GÜLŞEHİR,Motorin UltraForce,8.36
4293,NEVŞEHİR,GÜLŞEHİR,Motorin EcoForce,8.33
4294,NEVŞEHİR,GÜLŞEHİR,Kalorifer Yakıtı,8.39
4295,NEVŞEHİR,GÜLŞEHİR,Fuel Oil,7.49
4296,NEVŞEHİR,GÜLŞEHİR,Yüksek Kükürtlü Fuel Oil,6.48
4297,NEVŞEHİR,HACIBEKTAŞ,Kurşunsuz Benzin 95,8.1
4298,NEVŞEHİR,HACIBEKTAŞ,Gazyağı,9.3
4299,NEVŞEHİR,HACIBEKTAŞ,Motorin UltraForce,8.36
4300,NEVŞEHİR,HACIBEKTAŞ,Motorin EcoForce,8.33
4301,NEVŞEHİR,HACIBEKTAŞ,Kalorifer Yakıtı,8.39
4302,NEVŞEHİR,HACIBEKTAŞ,Fuel Oil,7.48
4303,NEVŞEHİR,HACIBEKTAŞ,Yüksek Kükürtlü Fuel Oil,6.48
4304,NEVŞEHİR,KOZAKLI,Kurşunsuz Benzin 95,8.11
4305,NEVŞEHİR,KOZAKLI,Gazyağı,9.3
4306,NEVŞEHİR,KOZAKLI,Motorin UltraForce,8.37
4307,NEVŞEHİR,KOZAKLI,Motorin EcoForce,8.34
4308,NEVŞEHİR,KOZAKLI,Kalorifer Yakıtı,8.39
4309,NEVŞEHİR,KOZAKLI,Fuel Oil,7.49
4310,NEVŞEHİR,KOZAKLI,Yüksek Kükürtlü Fuel Oil,6.48
4311,NEVŞEHİR,MERKEZ,Kurşunsuz Benzin 95,8.1
